model_id,scenario_id,vintage_id,series_id,concept,unit,frequency,year,value,status,source_file,source_sheet,source_cell,method,data_status,source_value_type,reporting_role,parent_vintage_id,input_vintage_id,fr_ids,fr_id,error,coverage_scope,price_basis,unit_scale_unresolved,source_atom_id,caveat,primary_source_file,primary_source_sheet,primary_source_cell,transformation
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_56,Əmək qabiliyyətli əhali üçün,AZN,annual,2016,157.6,source_input,8 vərəq.xlsx,2.4.1.5.-7.,G56,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_56,Əmək qabiliyyətli əhali üçün,AZN,annual,2017,173.74197771922056,source_input,8 vərəq.xlsx,2.4.1.5.-7.,H56,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_56,Əmək qabiliyyətli əhali üçün,AZN,annual,2018,185.3,source_input,8 vərəq.xlsx,2.4.1.5.-7.,I56,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_56,Əmək qabiliyyətli əhali üçün,AZN,annual,2019,197.0,source_input,8 vərəq.xlsx,2.4.1.5.-7.,J56,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_56,Əmək qabiliyyətli əhali üçün,AZN,annual,2020,197.0,source_input,8 vərəq.xlsx,2.4.1.5.-7.,K56,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_56,Əmək qabiliyyətli əhali üçün,AZN,annual,2021,216.9,source_input,8 vərəq.xlsx,2.4.1.5.-7.,L56,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_56,Əmək qabiliyyətli əhali üçün,AZN,annual,2022,244.0,source_input,8 vərəq.xlsx,2.4.1.5.-7.,M56,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_56,Əmək qabiliyyətli əhali üçün,AZN,annual,2023,260.8,source_input,8 vərəq.xlsx,2.4.1.5.-7.,N56,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_57,Pensiyaçılar üçün,AZN,annual,2016,123.0,source_input,8 vərəq.xlsx,2.4.1.5.-7.,G57,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_57,Pensiyaçılar üçün,AZN,annual,2017,135.61922885278543,source_input,8 vərəq.xlsx,2.4.1.5.-7.,H57,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
